"Gene_Symbol"	"N"	"Beta"	"SE"	"tval"	"df"	"pval"	"ci.lb"	"ci.ub"	"adjP"
"ZNF512B"	70	-0.193681060872174	0.0478442873580555	-4.04815436841415	69	0.000132970414782957	-0.2891278025762	-0.0982343191681484	0.000692870505218594
"ZNF513"	67	0.0047725920089136	0.0569927335322604	0.0837403597462491	66	0.933516345449117	-0.109017071900428	0.118562255918255	0.95909285862175
"ZNF514"	69	0.330316498889561	0.0579697798743852	5.69808095882586	68	2.84152279121676e-07	0.214639604188398	0.445993393590724	2.99860411773408e-06
"ZNF516"	65	0.362522875434583	0.0676702373388638	5.35719822614516	64	1.22855377605016e-06	0.227336035588019	0.497709715281148	1.10019296973535e-05
"ZNF517"	62	0.128855210496083	0.0719090564507261	1.79191908302089	61	0.0781058532432196	-0.0149358347575218	0.272646255749687	0.162848391450427
"ZNF518A"	69	0.0281082472310415	0.0483581488114727	0.581251514416387	68	0.56299271236441	-0.0683889363037133	0.124605430765796	0.69361308424436
"ZNF518B"	56	0.0846486962591626	0.0528663442692178	1.60118308593641	55	0.115065165647981	-0.0212978251851313	0.190595217703457	0.220736444210283
"ZNF519"	65	0.00357290752788185	0.058913516757608	0.0606466516433251	64	0.951829607582671	-0.114120371938934	0.121266186994698	0.971486082126883
"ZNF524"	66	0.240971518367796	0.0714985958928304	3.37029721155629	65	0.0012672758651245	0.0981789621134235	0.383764074622168	0.00499834872691884
"ZNF525"	63	0.292134876139772	0.0664147429213874	4.39864498889292	62	4.36152485290991e-05	0.159373696728825	0.42489605555072	0.000258613590717048
"ZNF526"	70	-0.0719931671793525	0.0498022669707038	-1.44558012232059	69	0.152821799379833	-0.171345971334505	0.0273596369757996	0.274774511943216
"ZNF530"	67	-0.154279041435466	0.0647573082348662	-2.38241899857722	66	0.0200883753024348	-0.283571178924328	-0.0249869039466049	0.053829468586447
"ZNF532"	68	0.358289343192408	0.0627484129497954	5.70993474335474	67	2.81192634192129e-07	0.233042986742787	0.483535699642028	2.96922297436149e-06
"ZNF543"	65	0.167393564075498	0.0595770278395935	2.80969981460291	64	0.00657033654416449	0.0483747688442317	0.286412359306765	0.0208055967484164
"ZNF544"	69	-0.122880188386408	0.0481076984642856	-2.55427285671612	68	0.0128858655610226	-0.218877606034485	-0.0268827707383312	0.0369438115386589
"ZNF548"	69	0.268338723901445	0.052571743176116	5.10423865920722	68	2.87408323443337e-06	0.163433443722396	0.373244004080493	2.35077117648234e-05
"ZNF551"	66	-0.329408041982813	0.0598569924352592	-5.50325080798368	65	6.77658937350558e-07	-0.448950710657603	-0.209865373308024	6.48482767399054e-06
"ZNF552"	65	-0.447701581075869	0.0752485073840029	-5.94964068577719	64	1.23537681829384e-07	-0.598027755720035	-0.297375406431702	1.45994291866776e-06
"ZNF554"	67	0.144789012149733	0.0631996750442587	2.29097716164422	66	0.0251655775296902	0.0186067896670178	0.270971234632449	0.0650306198466434
"ZNF555"	67	0.165947802341745	0.0582311241923152	2.84981278729365	66	0.00583017524038272	0.049685611703775	0.282209992979714	0.0187291741031382
"ZNF556"	70	0.0702181118529601	0.0641419348888363	1.09473017885498	69	0.277441601472001	-0.0577415470696309	0.198177770775551	0.426132888084854
"ZNF557"	70	-0.048767099733003	0.0600481610158534	-0.812133109623923	69	0.419508314858804	-0.168559903237201	0.0710257037711948	0.571417466392263
"ZNF558"	67	0.473496548559389	0.0626229712698266	7.56106807067987	66	1.61590364044453e-10	0.34846575231298	0.598527344805798	4.84378034491088e-09
"ZNF559"	69	-0.0104142521245155	0.0557193427334325	-0.186905509175483	68	0.852291247022883	-0.121600469428771	0.10077196517974	0.907610390852693
"ZNF561"	70	-0.050911277373573	0.0639235906962417	-0.796439574483514	69	0.428508397847121	-0.178435351550232	0.076612796803086	0.579301150721894
"ZNF562"	70	-0.038844891064882	0.0438386232283965	-0.886088298496569	69	0.37864776944032	-0.126300551478985	0.0486107693492213	0.532468924922352
"ZNF564"	68	0.0809392191211057	0.0587015892837126	1.37882500471862	67	0.172534817078127	-0.0362296434837465	0.198108081725958	0.300925248657573
"ZNF565"	66	0.138720841397496	0.0762396920725453	1.81953569887845	65	0.0734353409792353	-0.0135403377647172	0.29098202055971	0.15515217959819
"ZNF567"	63	-0.0632689365561937	0.0622393557321247	-1.01654227959075	62	0.313321786022826	-0.187683635903219	0.0611457627908318	0.465014308681809
"ZNF57"	59	-0.0959446364526634	0.0692668214710057	-1.38514565004004	58	0.17131252149786	-0.234597244062342	0.0427079711570154	0.299375238981015
"ZNF574"	69	-0.0877215515517129	0.0511246422128146	-1.7158369771383	68	0.0907450666292761	-0.189739186717851	0.0142960836144254	0.183341567353184
"ZNF576"	70	-0.284299934290746	0.0531113584471293	-5.352902704866	69	1.07046319611063e-06	-0.390254195314964	-0.178345673266528	9.78964473160023e-06
"ZNF579"	67	0.265890066548502	0.0777654463961961	3.419128660226	66	0.00108124935410408	0.110626343249914	0.421153789847091	0.00434812784132281
"ZNF580"	69	0.0865444700628804	0.0629938598505301	1.37385564669684	68	0.173998562539827	-0.0391578201396983	0.212246760265459	0.302669080478235
"ZNF581"	70	0.517199424328672	0.0718878181706246	7.19453500593253	69	5.90026666802169e-10	0.373787151067122	0.660611697590222	1.42881785185652e-08
"ZNF584"	69	-0.0937292490433595	0.0534803854844988	-1.75259112652669	68	0.0841796898817947	-0.200447696718568	0.0129891986318494	0.173152251572512
"ZNF585A"	66	0.0569702068533547	0.0617212846210837	0.92302367332604	65	0.359408572053421	-0.066295710418064	0.180236124124773	0.512258252648577
"ZNF585B"	59	0.130788551798278	0.0586522837251836	2.22989700471154	58	0.0296395859528163	0.013383249980531	0.248193853616025	0.0743907327003136
"ZNF587"	69	-0.0263374955119284	0.0529487158518772	-0.497415189172991	68	0.620500937795387	-0.131995012953456	0.0793200219295993	0.738247229763844
"ZNF587B"	69	-0.543057524586273	0.0720219786685528	-7.54016391420512	68	1.49756071244016e-10	-0.686775145399473	-0.399339903773072	4.53707362424613e-09
"ZNF589"	69	-0.130163368241967	0.0775018209208817	-1.6794878713217	68	0.0976464420817426	-0.284815844018826	0.0244891075348919	0.193720899584761
"ZNF592"	70	0.228068129085595	0.0420857185434784	5.41913354407814	69	8.26143990707712e-07	0.144109417835789	0.312026840335401	7.77823684290257e-06
"ZNF593"	70	-0.460175591840305	0.0572956759190662	-8.03159373650347	69	1.74997729565065e-11	-0.574477337820517	-0.345873845860094	7.2421635022617e-10
"ZNF594"	58	-0.279663404390513	0.12370657676888	-2.26069956582023	57	0.027613456191718	-0.527381551457327	-0.0319452573237	0.0702740461361927
"ZNF597"	59	-0.174408309321846	0.0658062932143005	-2.65032872697872	58	0.0103477446961924	-0.306133917015699	-0.0426827016279923	0.0305718797084364
"ZNF598"	70	-0.155989936441149	0.0471869893619076	-3.30578277085578	69	0.00150523939747043	-0.250125404521401	-0.0618544683608974	0.00580884139086447
"ZNF600"	58	-0.0561004015107626	0.0666628821962748	-0.841553795192755	57	0.403554659360496	-0.189590520525588	0.0773897175040631	0.556902417191397
"ZNF607"	59	0.081103329492073	0.0686040793270207	1.18219397866228	58	0.241952793254896	-0.0562226555805112	0.218429314564657	0.38503456919292
"ZNF608"	59	0.250595933869525	0.104291289079956	2.40284625955099	58	0.0194880520440231	0.0418342370741309	0.459357630664919	0.0524347540484385
"ZNF609"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"ZNF611"	64	-0.0173342693370234	0.0595826978008236	-0.290927903180373	63	0.772062101216395	-0.136400789985171	0.101732251311124	0.852033906924481
"ZNF614"	66	-0.0321708571786013	0.0540950036121724	-0.594710324991314	65	0.554101742938483	-0.140206039547073	0.0758643251898705	0.68655130109841
"ZNF616"	66	0.221897103950876	0.0649114785006353	3.41845709073942	65	0.00109167763548035	0.0922599295474848	0.351534278354267	0.00438608826484787
"ZNF618"	69	-0.32208283495598	0.0739031134585521	-4.35817680586106	68	4.54237603369326e-05	-0.469554201798455	-0.174611468113504	0.000267762384213085
"ZNF619"	66	-0.0735531505220983	0.0622117066783568	-1.18230401397567	65	0.241392105485342	-0.197798508275209	0.0506922072310121	0.384528523079055
"ZNF620"	64	-0.330646186817159	0.0723000631082625	-4.5732489378612	63	2.30320300406018e-05	-0.475126334153208	-0.18616603948111	0.000146899965573052
"ZNF621"	70	0.0886179731605057	0.0443151550615304	1.99972160849854	69	0.0494690088226939	0.000211657750739253	0.177024288570272	0.112939641180012
"ZNF622"	70	-0.12658428386741	0.0486244898175151	-2.60330307510625	69	0.011294674127418	-0.22358748689079	-0.0295810808440292	0.0329569141665858
"ZNF623"	67	0.0739885933462662	0.0486429002463128	1.52105637146656	66	0.133022471053145	-0.0231300905201686	0.171107277212701	0.246631933542365
"ZNF627"	66	0.247666744076027	0.0539525222076816	4.5904572009196	65	2.0790783118676e-05	0.139916116721704	0.355417371430349	0.000134079486191421
"ZNF628"	57	0.0660479156744787	0.0753805513233374	0.876193056630387	56	0.384668163255501	-0.0849574741456326	0.21705330549459	0.538351248751407
"ZNF629"	70	-0.106900523374432	0.0565169113489183	-1.89147851188223	69	0.0627583351690375	-0.219648676545979	0.00584762979711495	0.136843152533136
"ZNF638"	70	-0.00698444637387371	0.0375768896074869	-0.185870795769167	69	0.853091427786868	-0.0819482900103205	0.0679793972625731	0.908150924842155
"ZNF639"	70	-0.0960194803546331	0.0455265401965205	-2.10908801635604	69	0.0385681838665193	-0.186842442985377	-0.00519651772388917	0.0923587881385223
"ZNF641"	66	-0.0479798705502689	0.0793729044789256	-0.604486768693315	65	0.547624375913113	-0.206498506984309	0.110538765883771	0.680831964269962
"ZNF644"	70	0.0204242080378051	0.0420850144750236	0.485308328690878	69	0.628995034495234	-0.0635330986338649	0.104381514709475	0.744573228274005
"ZNF646"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"ZNF649"	57	-0.114623484217444	0.0653369530384691	-1.75434388790607	56	0.0848421627037744	-0.245509128989557	0.0162621605546684	0.174266375182384
"ZNF652"	70	0.178899108742657	0.0437658552061169	4.08764110515207	69	0.00011600649415581	0.0915886165609669	0.266209600924347	0.000612825923639957
"ZNF653"	57	0.448737885390117	0.067787300983878	6.6197927764795	56	1.46736714787044e-08	0.312943603838416	0.584532166941818	2.32857005002344e-07
"ZNF654"	70	0.759058455828874	0.0641624921979917	11.8302520651253	69	2.90730479177177e-18	0.631057786196637	0.887059125461112	1.46567806570639e-15
"ZNF655"	69	-0.0098858295838562	0.0439644449432733	-0.224859647303901	68	0.822762806508696	-0.097615513555716	0.0778438543880036	0.887006799554416
"ZNF658"	61	-0.137632672675335	0.0818455182469607	-1.68161526279352	60	0.0978419775625	-0.301348084566359	0.026082739215689	0.194022058491988
"ZNF658B"	52	-0.212092591240767	0.128002666174616	-1.65693885587851	51	0.103672012050957	-0.469068666410082	0.0448834839285477	0.203378592599344
"ZNF66"	68	0.0348031479083675	0.056479084256848	0.616213034724401	67	0.539841949713152	-0.0779295760959998	0.147535871912735	0.674407193542303
"ZNF664"	70	-0.0247844800770833	0.0371472268546418	-0.667195970618903	69	0.506872176158841	-0.0988911699746995	0.0493222098205328	0.646905457687734
"ZNF665"	67	0.106299795480887	0.0620604183921697	1.71284368096203	66	0.0914358044595361	-0.0176078277062124	0.230207418667987	0.18433418290661
"ZNF668"	69	-0.115937032621895	0.0550975756405203	-2.10421295808579	68	0.0390596950667914	-0.225882533009659	-0.00599153223413061	0.0933644564624534
"ZNF669"	67	-0.0662742238678886	0.0598524635705441	-1.10729316579886	66	0.272186525546498	-0.185773523019476	0.0532250752836992	0.42021447032798
"ZNF670"	69	-0.0456009489491394	0.060056537379809	-0.759300334961877	68	0.450297116023965	-0.165441903419803	0.0742400055215245	0.598573057455372
"ZNF670-ZNF695"	35	0.065951800808825	0.121006940590495	0.545024942263563	34	0.589293979833153	-0.179963889795544	0.311867491413194	0.71453586206729
"ZNF672"	70	0.0231400945013239	0.0467370224628561	0.495112723959133	69	0.622093591155964	-0.070097714176715	0.116377903179363	0.73947375617751
"ZNF674"	66	0.0735178255232709	0.0636293188184472	1.15540802398087	65	0.25215300573582	-0.0535586991742107	0.200594350220753	0.396727562620415
"ZNF678"	66	0.162116560966295	0.0537971641158969	3.01347782230756	65	0.00367906943643157	0.0546762051464515	0.269556916786139	0.0126349463135044
"ZNF680"	68	-0.120586881503119	0.0563087895406676	-2.14152856928363	67	0.0358715499728906	-0.232979695831344	-0.00819406717489427	0.0871716390774167
"ZNF687"	70	0.165049759666054	0.0451518694532588	3.65543579179846	69	0.000496833310202441	0.0749742447167546	0.255125274615353	0.00220106979966258
"ZNF688"	65	0.159316764195891	0.0806595904718273	1.97517447415676	64	0.0525647185001309	-0.00181929159479885	0.320452819986582	0.118675886592357
"ZNF689"	70	-0.45126207961824	0.0631990782768485	-7.14032691491879	69	7.40225877366163e-10	-0.577340791065643	-0.325183368170838	1.72130515234358e-08
"ZNF691"	64	-0.0912807813745145	0.0608114562097059	-1.50104580721988	63	0.138339274581728	-0.212802779768094	0.0302412170190654	0.254110780786013
"ZNF692"	69	-0.0637014882854735	0.0527482662323337	-1.2076508449566	68	0.231365214686613	-0.168959014738885	0.0415560381679384	0.372515293037559
"ZNF695"	61	-0.148068905281668	0.0772307527533238	-1.91722727026372	60	0.0599738893373975	-0.302553411806663	0.00641560124332788	0.132083083129682
"ZNF696"	69	-0.181320450513125	0.0553007723014087	-3.27880503232152	68	0.00164502420622752	-0.291671423524663	-0.0709694775015883	0.00626759308528666
"ZNF697"	69	0.0118451234005575	0.0668967905496113	0.177065645500184	68	0.859983174589726	-0.121645343753561	0.145335590554676	0.91203743585964
"ZNF699"	67	0.331864513685739	0.0721237852944193	4.60131858486104	66	1.95995470138174e-05	0.187864730206746	0.475864297164733	0.000127457388408238
"ZNF7"	70	0.0906332556804163	0.0473714784082892	1.91324524219529	69	0.0598666957388287	-0.00387025797705179	0.185136769337884	0.131951812885403
"ZNF70"	70	0.159973359261847	0.0536958376212914	2.97925065235252	69	0.00398629335695056	0.0528530941889093	0.267093624334785	0.0135429321936091
"ZNF700"	67	0.104071152372381	0.0547877527869879	1.89953314524516	66	0.0618654987104434	-0.00531612543647401	0.213458430181237	0.135308666179753
"ZNF701"	64	0.129113686464376	0.0621593628917676	2.07713979773554	63	0.0418716931402882	0.00489811150049767	0.253329261428255	0.0987242662880392
"ZNF704"	62	0.689230426198365	0.163543379736542	4.21435846139827	61	8.41129432000997e-05	0.362205226907393	1.01625562548934	0.000461031209800991
"ZNF706"	70	-0.139603803627543	0.0419607497291795	-3.32700927720704	69	0.00140992345709676	-0.223313208914232	-0.0558943983408541	0.00548490391534908
"ZNF707"	67	-0.111030858563469	0.0588113280087199	-1.88791619442782	66	0.0634343867636621	-0.228451463497012	0.00638974637007513	0.138032329526344
"ZNF708"	68	-0.064159265562936	0.0594269505035582	-1.07963247347	67	0.28417712892994	-0.182775955222286	0.0544574240964141	0.433208513086656
"ZNF710"	68	0.0145146810363806	0.0557795308787002	0.260215186605723	67	0.795495823786167	-0.096821728581117	0.125851090653878	0.868603906631787
"ZNF711"	49	0.1817958816421	0.0665751892418497	2.73068516533515	48	0.0088133203097665	0.0479374921570256	0.315654271127174	0.0267657545333024
"ZNF713"	67	0.20907122853768	0.0621183097802903	3.3656940969121	66	0.00127625976221406	0.0850480214648954	0.333094435610465	0.00502484807338165
"ZNF714"	70	-0.188858987297032	0.0722749826975051	-2.61306167429288	69	0.0110059159484026	-0.333043632656374	-0.044674341937689	0.0322586188646228
"ZNF720"	69	0.121753676727742	0.0611021185681738	1.99262610824037	68	0.0503181473744227	-0.000173702519591395	0.243681055975075	0.114489398405933
"ZNF721"	69	-0.0856963682919022	0.0499993874204166	-1.71394836443355	68	0.0910934979079566	-0.185468592479868	0.0140758558960632	0.183853549418342
"ZNF724"	57	-0.140689630034922	0.0689684174380842	-2.03991385131064	56	0.0460863748467785	-0.27884997216139	-0.00252928790845436	0.106741322757834
"ZNF738"	66	-0.177003289261201	0.0591545477756845	-2.9922177738963	65	0.00391138094981279	-0.295143079077806	-0.0588634994445957	0.0133193509715608
"ZNF74"	69	0.0365563876604657	0.0535856210754357	0.68220516860303	68	0.497426533398667	-0.0703720543669385	0.14348482968787	0.639239636397035
"ZNF740"	70	0.129911182371791	0.0428941432231636	3.02864616495327	69	0.00345402297473553	0.0443397080137873	0.215482656729794	0.0119564821513083
"ZNF746"	69	-0.159208428310211	0.0477450934494723	-3.33455056441973	68	0.00138625600209131	-0.254482278916847	-0.063934577703574	0.00539756549734762
"ZNF749"	65	0.0159413341517363	0.0579067656663396	0.275293119349658	64	0.783977899740629	-0.0997407288055359	0.131623397109008	0.860299737654868
"ZNF75A"	69	0.00601490675855665	0.0623922072246959	0.0964047759505429	68	0.923482662768329	-0.118486804321657	0.13051661783877	0.952510574980334
"ZNF75D"	69	0.158708263723855	0.0541711346137249	2.92975705337441	68	0.00461416531753163	0.0506114476218635	0.266805079825847	0.0153335453293613
"ZNF76"	70	0.0468320808745065	0.0574380707965795	0.815349126894691	69	0.417678078776887	-0.0677537351137346	0.161417896862748	0.569519003161355
"ZNF761"	69	0.0657553072158597	0.0530571024488819	1.23933091293879	68	0.219483401997168	-0.0401184923125745	0.171629106744294	0.358353063915395
"ZNF764"	69	-0.0508982026059969	0.0569247479749468	-0.894131364945133	68	0.374405426164341	-0.164489768619477	0.0626933634074834	0.528177382547533
"ZNF765"	69	0.0337516370821986	0.054452141702608	0.619840396113972	68	0.537434434063617	-0.074905919935171	0.142409194099568	0.67242205518637
"ZNF766"	69	0.25568879000943	0.0501882906124418	5.09459052877254	68	2.98193170195889e-06	0.15553961537073	0.35583796464813	2.42112770910879e-05
"ZNF767P"	61	-0.0790117887075052	0.0646986220323367	-1.22122830789216	60	0.226776664512307	-0.208428301446112	0.0504047240311016	0.367310630970853
"ZNF768"	70	-0.0150745149534378	0.047047841147293	-0.320408218227143	69	0.749627214107313	-0.108932389940924	0.078783360034048	0.835337630027551
